,user,post,likes,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,LikedPages,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends,Friends
35,https://www.facebook.com/jakeqian?ref=br_rs,"Jake QianAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreJake QianTimelineTimelineAbout2011Recent20142013201120102007200620052004Recent20142013201120102007200620052004All PostsAll PostsAll PostsAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAdd FriendFriend Request SentDo you know Jake?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Jake Qian updated his profile picture.July 16, 2015 á Share7474",74,Last Week Tonight with John Oliver : https://www.facebook.com/LastWeekTonight/,Facebook Business : https://www.facebook.com/marketingchinese/,Facebook Design : https://www.facebook.com/design/,IDEO : https://www.facebook.com/IDEOprofile/,Yoobi : https://www.facebook.com/yoobi/,,,,,,,,,Jeremy Sairsingh : https://www.facebook.com/sairsingh?fref=pb&hc_location=friends_tab,Parag Sampat : https://www.facebook.com/profile.php?id=2525261&fref=pb&hc_location=friends_tab,Patsy Peterson Tollberg : https://www.facebook.com/patsy.tollberg?fref=pb&hc_location=friends_tab,Laura Burkhauser : https://www.facebook.com/burkhauser?fref=pb&hc_location=friends_tab,Dorothy Yang : https://www.facebook.com/profile.php?id=1216802&fref=pb&hc_location=friends_tab,Jessica Qian : https://www.facebook.com/jessica.tollberg?fref=pb&hc_location=friends_tab,Brian Klaas : https://www.facebook.com/brian.klaas.1?fref=pb&hc_location=friends_tab,Zach Blend : https://www.facebook.com/zach.blend?fref=pb&hc_location=friends_tab,Shubhika Taneja : https://www.facebook.com/shubhika.taneja?fref=pb&hc_location=friends_tab,Varsha Negi : https://www.facebook.com/varsha.negi.7?fref=pb&hc_location=friends_tab,Hieu Nguyen : https://www.facebook.com/profile.php?id=9119881&fref=pb&hc_location=friends_tab,Rachel Blend : https://www.facebook.com/rachel.blend?fref=pb&hc_location=friends_tab,Shad Andraos : https://www.facebook.com/shadie.andraos?fref=pb&hc_location=friends_tab,Jamie Chen : https://www.facebook.com/jamie.chen.10420?fref=pb&hc_location=friends_tab,,,,,,,,
36,https://www.facebook.com/bganesan?ref=br_rs,"Balaji GanesanAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreBalaji GanesanTimelineTimelineAbout2011Recent20142012201120102009200820042001199619941986Recent20142012201120102009200820042001199619941986All PostsAll PostsAll PostsAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAdd FriendFriend Request SentDo you know Balaji?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Balaji Ganesan updated his profile picture.November 19, 2015 á Share51",51,US National Weather Service San Francisco Bay Area/Monterey California : https://www.facebook.com/NWSBayArea/,International Medical Corps : https://www.facebook.com/internationalmedicalcorps/,Kolkata Knight Riders : https://www.facebook.com/KolkataKnightRiders/,,,,,,,,,,,Sowmiya Srikanth : https://www.facebook.com/sowmiya.srikanth.3?fref=pb&hc_location=friends_tab,Pavithra Maniprasad : https://www.facebook.com/pavithra.maniprasad?fref=pb&hc_location=friends_tab,Narain Muthuraj : https://www.facebook.com/narain.muthuraj?fref=pb&hc_location=friends_tab,Ramakrishnan Krishnamurthy : https://www.facebook.com/ramakrishnan.krishnamurthy.7?fref=pb&hc_location=friends_tab,Raj Gundluru : https://www.facebook.com/raj.gundluru?fref=pb&hc_location=friends_tab,Arun Suriyanarayanan : https://www.facebook.com/arunsurya?fref=pb&hc_location=friends_tab,Vignesh Manickam : https://www.facebook.com/mvignesh78?fref=pb&hc_location=friends_tab,Poourani Krishnamoorthy : https://www.facebook.com/poourani.krishnamoorthy?fref=pb&hc_location=friends_tab,Annamalai Lakshmanan : https://www.facebook.com/annamalai.lakshmanan.338?fref=pb&hc_location=friends_tab,Renganatha Ganesan : https://www.facebook.com/ganesan713?fref=pb&hc_location=friends_tab,Amit Vora : https://www.facebook.com/tikumiki?fref=pb&hc_location=friends_tab,Shalabh Goyal : https://www.facebook.com/profile.php?id=100010452604939&fref=pb&hc_location=friends_tab,Subramanian Lakshminarayanan : https://www.facebook.com/subramanian.lakshminarayanan?fref=pb&hc_location=friends_tab,Arun Narasimhan : https://www.facebook.com/arun.narasimhan2?fref=pb&hc_location=friends_tab,Ayswarya Anantharaman : https://www.facebook.com/ayswaryar?fref=pb&hc_location=friends_tab,,,,,,,
37,https://www.facebook.com/AlexanderCWhite?ref=br_rs,"Sandy WhiteAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreSandy WhiteTimelineTimelineAbout2009Recent2013201220112009Recent2013201220112009All PostsAll PostsAll PostsAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAdd FriendFriend Request SentDo you know Sandy?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Sandy White updated his profile picture.March 25 á Try itChange your profile picture to support your favorite NBA team.Share1919 19Comments",19,Ezra Klein : https://www.facebook.com/ezraklein/,Complex Style : https://www.facebook.com/complexSTYLE/,Dos Equis : https://www.facebook.com/DosEquis/,VICE : https://www.facebook.com/VICE/,Ted Baker : https://www.facebook.com/TedBaker/,,,,,,,,,Mariana Galindo : https://www.facebook.com/mariana.galindo.332?fref=pb&hc_location=friends_tab,Roman Adler : https://www.facebook.com/roman.adler.5?fref=pb&hc_location=friends_tab,Ashley Terrill : https://www.facebook.com/ashley.terrill?fref=pb&hc_location=friends_tab,Ben Ly : https://www.facebook.com/thatbenly?fref=pb&hc_location=friends_tab,Derrick Ly : https://www.facebook.com/dly115?fref=pb&hc_location=friends_tab,Payal Patel Weir : https://www.facebook.com/paypatel?fref=pb&hc_location=friends_tab,Nathan Cravens : https://www.facebook.com/natecravens?fref=pb&hc_location=friends_tab,Katie Walovich White : https://www.facebook.com/mkwalovich?fref=pb&hc_location=friends_tab,Luis Bez : https://www.facebook.com/baez.luis?fref=pb&hc_location=friends_tab,Anna Rhodes : https://www.facebook.com/anna.rhodes.98?fref=pb&hc_location=friends_tab,Ventsi Tsachev : https://www.facebook.com/ventsy?fref=pb&hc_location=friends_tab,Beau Knight : https://www.facebook.com/beau.knight.3?fref=pb&hc_location=friends_tab,Larissa Felt : https://www.facebook.com/larissa.felt?fref=pb&hc_location=friends_tab,,,,,,,,,
38,https://www.facebook.com/josh.hogan.988?ref=br_rs,"Josh HoganAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreJosh HoganTimelineTimelineAboutRecentRecent2016201520142013201220112010200920082007Recent2016201520142013201220112010200920082007All PostsAll PostsAll PostsAdd FriendFriend Request SentDo you know Josh?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Josh Hogan added 3 new photos.September 9 at 7:43pm á Castro Valley, CA á First fire in the new firepit!!!! Anna HoganShare55358 58CommentsView 2 more commentsRemoveMagdalena Kwietko Brown Co za widok __See TranslationSeptember 9 at 11:16pmRemoveEwelina Kotoniak Kusa Widok nieziemski__See TranslationSeptember 9 at 11:25pmRemoveMonika Gliwi_ska Sielsko angielsko :) super :)See TranslationSeptember 9 at 11:33pmMonika Gliwi_ska replied á 1 Reply",55,Parrot : https://www.facebook.com/Parrot/,iRobot : https://www.facebook.com/iRobot/,Cameron Beaubier : https://www.facebook.com/cameronbeaubier/,Ford Trucks : https://www.facebook.com/fordtrucks/,BMW : https://www.facebook.com/BMW/,Nest : https://www.facebook.com/nest/,,,,,,,,Jimmy Myatt : https://www.facebook.com/jimmy.myatt?fref=pb&hc_location=friends_tab,Katie Bennett : https://www.facebook.com/katie.bennett.3979?fref=pb&hc_location=friends_tab,Kristina Rojo Timmons : https://www.facebook.com/kristina.r.timmons?fref=pb&hc_location=friends_tab,Jessica Wolf Curotto : https://www.facebook.com/jessica.curotto?fref=pb&hc_location=friends_tab,Paul Molkenbuhr : https://www.facebook.com/Paul.M.Captain?fref=pb&hc_location=friends_tab,Promeet Mansata : https://www.facebook.com/pmansata?fref=pb&hc_location=friends_tab,Phil Gillies : https://www.facebook.com/phil.gillies.9?fref=pb&hc_location=friends_tab,Lao Lyhock : https://www.facebook.com/lyhocklao?fref=pb&hc_location=friends_tab,Shannon Emerson Myatt : https://www.facebook.com/shannon.e.myatt?fref=pb&hc_location=friends_tab,Roger Pai : https://www.facebook.com/pairoger?fref=pb&hc_location=friends_tab,Marlis Bruns : https://www.facebook.com/marlis.bruns.1?fref=pb&hc_location=friends_tab,Che Timmons : https://www.facebook.com/che.timmons?fref=pb&hc_location=friends_tab,Michael Nolan : https://www.facebook.com/mnolan360?fref=pb&hc_location=friends_tab,Michael Nolan : https://www.facebook.com/mnolan360?fref=pb&hc_location=friends_tab,,,,,,,,
39,https://www.facebook.com/tom.matsuki?ref=br_rs,"Tomonori MatsukiAdd FriendFriend Request SentFollowMessageTimelineAboutFriendsPhotosMoreTomonori MatsukiTimelineTimelineAboutRecentRecent20152013201220112005Recent20152013201220112005All PostsAll PostsAll PostsAdd FriendFriend Request SentFollowDo you know Tomonori?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Tomonori Matsuki shared Shinjiro Ohta's post.January 30 á __________________________________________________1,000____________3,000_______________________ _______________________________________________See TranslationShinjiro OhtaJanuary 28 á _______________________________________1000___________________________ See Translation_______________É________________________________17____1419__ - __________________7_______________________________________97__________________WEB_______________________________________________________17___________ ____________________________97_______100________52__________100____________73______99______100__WEB_____98_______30___________100_________17__________99__CD_______10Édesign-47.comLikeShow more reactionsShare1717 17CommentsTomonori Matsuki published a note.October 17, 2015 á 151129_____________________________________________________________________________________________________________support@imejin.biz_____________________________________________________________________________________________________________________________________________________________...See MoreLikeShow more reactionsShare33",17,Haneda Airport International Terminal : https://www.facebook.com/TokyoInternationalAirTerminal.en/,easyJet : https://www.facebook.com/easyJet/,Avicii : https://www.facebook.com/avicii/,,,,,,,,,,,Marie Kikuchi : https://www.facebook.com/mrkkch?fref=pb&hc_location=friends_tab,Kohta Wada : https://www.facebook.com/wadakohta?fref=pb&hc_location=friends_tab,Ken Fujiwara : https://www.facebook.com/ken.fujiwara?fref=pb&hc_location=friends_tab,Shinjiro Ohta : https://www.facebook.com/shinjiro.ohta.1986?fref=pb&hc_location=friends_tab,Yoriko Matsumoto : https://www.facebook.com/yorikomatsu?fref=pb&hc_location=friends_tab,____ : https://www.facebook.com/tomonori.pan.satoh?fref=pb&hc_location=friends_tab,Yoshiaki Imanisishi : https://www.facebook.com/yoshiaki.imanisishi?fref=pb&hc_location=friends_tab,____ : https://www.facebook.com/profile.php?id=100002744690105&fref=pb&hc_location=friends_tab,Baku Hashimoto : https://www.facebook.com/profile.php?id=100011934517620&fref=pb&hc_location=friends_tab,Sebastien Tron : https://www.facebook.com/profile.php?id=2543769&fref=pb&hc_location=friends_tab,Naoya Ishimura : https://www.facebook.com/naoya.ishimura?fref=pb&hc_location=friends_tab,Shinji Hatano : https://www.facebook.com/shinji.hatano.94?fref=pb&hc_location=friends_tab,,,,,,,,,,
40,https://www.facebook.com/jaypmandal?ref=br_rs,"Jay P. MandalAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreJay P. MandalTimelineTimelineAboutRecentRecent201620152014201320122011201020092008200620032000199819921991199019881985Recent201620152014201320122011201020092008200620032000199819921991199019881985All PostsAll PostsAll PostsAdd FriendFriend Request SentDo you know Jay?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Jay P. Mandal added a temporary profile picture.July 29 á Share3535 35CommentsRemoveVim Sitoula NiceJuly 29 at 2:11pmRemoveManish Kumar Thakur Great personality..July 29 at 6:05pmRemoveS.k. Thakur sar pe saphed topi rusi..., phir bhi dil hai Nepali...______July 29 at 9:20pm",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,https://www.facebook.com/manoj.koshy?ref=br_rs,"Manoj Mathew KoshyAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreManoj Mathew KoshyTimelineTimelineAboutRecentRecent201320122011201020092008200720062005Recent201320122011201020092008200720062005All PostsAll PostsAll PostsAdd FriendFriend Request SentDo you know Manoj?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Manoj Mathew Koshy updated his profile picture.April 4, 2015 á Share4242 42CommentsRemoveThomas Mattappallil ohh this is the private island you disappear to ....nice!!April 4, 2015 at 4:24pm á 2RemoveAjay Shah WowApril 4, 2015 at 5:14pm á 1RemoveCecylia Wati You bought an island?April 4, 2015 at 6:09pm á 1RemoveJason Wenger SexybeastApril 5, 2015 at 10:30pm á ",42,Super Bowl 50 : https://www.facebook.com/superbowl50/,UNICEF USA : https://www.facebook.com/UNICEF-USA/,Cal Bears : https://www.facebook.com/CalAthletics/,,,,,,,,,,,Robin Kwok : https://www.facebook.com/robin.kwok.75?fref=st,Avery Nisbet : https://www.facebook.com/avery.nisbet?fref=st,,,,,,,,,,,,,,,,,,,,
42,https://www.facebook.com/daniel.alonso.7399?ref=br_rs,"Daniel AlonsoAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreDaniel AlonsoTimelineTimelineAboutRecentRecent201520142013201220112010200920082007200420031991Recent201520142013201220112010200920082007200420031991All PostsAll PostsAll PostsAdd FriendFriend Request SentDo you know Daniel?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Daniel Alonso updated his cover photo.August 6 á no time to lose on learning computer skills... :)Share53457 57CommentsView 2 more commentsRemoveDavid Win Is he flow planning!?!1 á August 6 at 5:28pmRemoveBernardita Romero Muy concentrado, lindo!See TranslationAugust 6 at 7:26pmRemoveLiz Narrillos-Roux HahahahaAugust 6 at 11:35pmRemoveSwapnil Kant Dixit That's Dani's son!",53,Doug McMillon : https://www.facebook.com/dougmcmillon/,Specialized Bicycles : https://www.facebook.com/specializedbicycles/,LOEWE : https://www.facebook.com/LOEWE/,Strava : https://www.facebook.com/Strava/,AIDS/LifeCycle : https://www.facebook.com/AIDSLifeCycle/,Walmart : https://www.facebook.com/walmart/,Seleccin Espaola de Ftbol (SeFutbol) : https://www.facebook.com/SeFutbol/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,https://www.facebook.com/Zyron?ref=br_rs,"Lars F¿leideAdd FriendFriend Request SentFollowMessageTimelineAboutFriendsPhotosMoreLars F¿leideTimelineTimelineAboutRecentRecent20162015201420132012201120102009200820072006200520021998Recent20162015201420132012201120102009200820072006200520021998All PostsAll PostsAll PostsAdd FriendFriend Request SentFollowFollowFollow Lars to get his public posts in your News Feed.Following2,195 FollowersStudentpolitikerbloggen feeling lucky.7 hrs á En fin oppsummering av et vel gjennomf¿rte STiminar fra studenttingrepresentant Lars F¿leide :DSee TranslationLars F¿leide feeling important with Thomas Hesselberg and 2 others at Austrtt.12 hrs á Opphaug, Norway á A generally accepted truth is that our future is created at universities. A weekend long gathering at the highest student governing body at Norway's biggest uni...versity, www.NTNU.edu, is coming to an end. We've had a nice mix of discussions that will affect thousands of students in 3 Norwegian cities and social activities like exploring technology from the 2nd world war nearby and swimming in the ocean :D See MoreLikeShow more reactionsCommentShare33 3CommentsWrite a comment...Press Enter to post.",3,Olga Khazan : https://www.facebook.com/olga.khazan.writing/,GoldieBlox : https://www.facebook.com/GoldieBlox/,INSIDER design : https://www.facebook.com/thisisinsiderdesign/,,,,,,,,,,,Isabelle Kristine Ringnes : https://www.facebook.com/isabelleringnes?fref=pb&hc_location=friends_tab,Adrienne Solis : https://www.facebook.com/adrienne.solis.3?fref=pb&hc_location=friends_tab,Marie Applegate : https://www.facebook.com/marie.t.applegate?fref=pb&hc_location=friends_tab,Nagendra Narayan : https://www.facebook.com/nagendran?fref=pb&hc_location=friends_tab,Marco Protano : https://www.facebook.com/marco.protano?fref=pb&hc_location=friends_tab,Regina Kyle : https://www.facebook.com/regina.kyle1?fref=pb&hc_location=friends_tab,Roxane Jurkovskaja : https://www.facebook.com/roxanejk?fref=pb&hc_location=friends_tab,Horia Airoh : https://www.facebook.com/horia.fbk?fref=pb&hc_location=friends_tab,Adam Scheuring : https://www.facebook.com/adam.scheuring.3?fref=pb&hc_location=friends_tab,Tamara Drossart : https://www.facebook.com/tamara.drossart?fref=pb&hc_location=friends_tab,Lars Saure : https://www.facebook.com/profile.php?id=100010713305060&fref=pb&hc_location=friends_tab,Sara Fosstvedt : https://www.facebook.com/sara.fosstvedt?fref=pb&hc_location=friends_tab,Ella F¿leide : https://www.facebook.com/ellafoleide?fref=pb&hc_location=friends_tab,Anita Schj¿ll Brede : https://www.facebook.com/anita.schjoll.brede?fref=pb&hc_location=friends_tab,,,,,,,,
44,https://www.facebook.com/hari.kathi.9?ref=br_rs,"Hari KathiAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreHari KathiTimelineTimelineAbout2010Recent2011201019961986Recent2011201019961986All PostsAll PostsAll PostsAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAll PostsDecemberNovemberOctoberSeptemberAugustJulyJuneMayAprilMarchFebruaryJanuaryAdd FriendFriend Request SentDo you know Hari?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Hari Kathi updated his profile picture.July 29, 2013 á Share2121 21CommentsView 7 more commentsRemoveSridhar Bandlamudi Time for Bollywood, Kathi / Shado :-)July 31, 2013 at 10:31pm á 1RemoveVnr Nayudu Iofs kathi laaga undi photo",21,,,,,,,,,,,,,,Suresh Vemulapalli : https://www.facebook.com/suresh.vemulapalli.12?fref=pb&hc_location=friends_tab,Bobbili Venkateswara Rao : https://www.facebook.com/bovenkat?fref=pb&hc_location=friends_tab,Deena Kathi : https://www.facebook.com/deena.kathi?fref=pb&hc_location=friends_tab,Sathy Vittal : https://www.facebook.com/sathy.vittal?fref=pb&hc_location=friends_tab,Amar Aujla : https://www.facebook.com/amar.aujla2?fref=pb&hc_location=friends_tab,Vijaya Chandrahas Maddukuri : https://www.facebook.com/vijayachandrahas.maddukuri?fref=pb&hc_location=friends_tab,Mayhul Jain : https://www.facebook.com/profile.php?id=500676385&fref=pb&hc_location=friends_tab,Sanjeev Das : https://www.facebook.com/sanjeev.das.5496?fref=pb&hc_location=friends_tab,Alex Leung : https://www.facebook.com/alextleung?fref=pb&hc_location=friends_tab,Mahavishnu Kambala : https://www.facebook.com/mahavishnu.kambala.5?fref=pb&hc_location=friends_tab,Gopi Babu : https://www.facebook.com/gopi.babu?fref=pb&hc_location=friends_tab,Bharat Kathi : https://www.facebook.com/profile.php?id=100009270751373&fref=pb&hc_location=friends_tab,Roger Pai : https://www.facebook.com/pairoger?fref=pb&hc_location=friends_tab,,,,,,,,,
45,https://www.facebook.com/chris.kasch?ref=br_rs,"Chris R KaschAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreChris R KaschTimelineTimelineAboutRecentRecent20162015201420132012201120102009200820072006200520001999199419931991198519701964Recent20162015201420132012201120102009200820072006200520001999199419931991198519701964All PostsAll PostsAll PostsAdd FriendFriend Request SentDo you know Chris?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Chris R Kasch7 hrs á Quote du Jour ""Communication is a lot like kissing. Everyone feels qualified to practice kissing.  The goals of kissing and communication are often not clearly stated, but neither are they intangible; the participants can usually figure them out. Kissing and communication generally tend to be mutually satisfying, so there is little tendency to evaluate them otherwise.""Share44 4CommentsRemoveKenneth R. Davis ""What we have here, is a FAILURE to communicate!"" --from COOL HAND LUKE5 hrsChris R KaschYesterday at 11:01am á Quote du Jour ÒIf you donÕt like change, youÕre going to like irrelevance even less.Ó  - General Eric ShinsekiShare617 7Comments",4,Purple Clover : https://www.facebook.com/purpleclvr/,The Atlantic : https://www.facebook.com/TheAtlantic/,Higher Perspective : https://www.facebook.com/HigherPerspective/,The New York Times Opinion Section : https://www.facebook.com/nytopinion/,Fusion : https://www.facebook.com/fusionmedianetwork/,Digital Trends : https://www.facebook.com/DigitalTrends/,,,,,,,,Dylan Williamson : https://www.facebook.com/dylan.williamson.142?fref=pb&hc_location=friends_tab,Terry Jenkins : https://www.facebook.com/MrShowBiz?fref=pb&hc_location=friends_tab,Kenneth R. Davis : https://www.facebook.com/kenneth.r.davis?fref=pb&hc_location=friends_tab,Edwin Allen Reed : https://www.facebook.com/edwinallenreed?fref=pb&hc_location=friends_tab,Russell Arbuckle : https://www.facebook.com/russell.arbuckle.56?fref=pb&hc_location=friends_tab,Rod Bell : https://www.facebook.com/rod.bell.90?fref=pb&hc_location=friends_tab,Keri Thompson : https://www.facebook.com/kerithompson?fref=pb&hc_location=friends_tab,Gil Coble : https://www.facebook.com/gil.coble?fref=pb&hc_location=friends_tab,Alex Goldberg : https://www.facebook.com/agoldberg1022?fref=pb&hc_location=friends_tab,Cheryl Alters Jamison : https://www.facebook.com/cherylaltersjamison?fref=pb&hc_location=friends_tab,Ben Lohman : https://www.facebook.com/ben.lohman.7?fref=pb&hc_location=friends_tab,Howard Goldbaum : https://www.facebook.com/howard.goldbaum?fref=pb&hc_location=friends_tab,Ian Schraier : https://www.facebook.com/schraier?fref=pb&hc_location=friends_tab,Ian Schraier : https://www.facebook.com/schraier?fref=pb&hc_location=friends_tab,,,,,,,,
46,https://www.facebook.com/orion.parrott?ref=br_rs,"Orion Willow ParrottAdd FriendFriend Request SentMessageTimelineAboutFriendsPhotosMoreOrion Willow ParrottTimelineTimelineAboutRecentRecent2016201520142013201220112010200920082007200220012000199919971983Recent2016201520142013201220112010200920082007200220012000199919971983All PostsAll PostsAll PostsAdd FriendFriend Request SentDo you know Orion?Add FriendFriend Request SentTo see what he shares with friends, send him a friend request.Request Sent.Orion Willow ParrottAugust 26 at 3:30pm á Buffer á The House Fund unveils Berkeley startup incubator and $2 million philanthropic round ? via @berkeleyhaasThe House Fund unveils Berkeley startup incubator and $2 million philanthropic roundPartners in the Berkeley-based House Fund announced Wednesday that they're doubling down on their efforts to support startups emerging from U.C. BerkeleyÉventurebeat.comShare44 4CommentsOrion Willow ParrottAugust 25 at 3:30pm á Buffer á Lendsnap Lets You Apply for a #Mortgage in Under 30 Minutes á The @ycombinator Macro  #fintech future",4,Evernote : https://www.facebook.com/evernote/,Credit Karma : https://www.facebook.com/CreditKarma/,LendingTree : https://www.facebook.com/LendingTree/,Inverse : https://www.facebook.com/inverse/,The Next Web : https://www.facebook.com/thenextweb/,Mashable - Tech : https://www.facebook.com/mashable.tech/,Ars Technica : https://www.facebook.com/arstechnica/,The New Yorker : https://www.facebook.com/newyorker/,Business Insider : https://www.facebook.com/businessinsider/,Tech Insider : https://www.facebook.com/techinsider/,Recode : https://www.facebook.com/RecodeDotNet/,,,E. Scott Harvey : https://www.facebook.com/e.scott.harvey?fref=pb&hc_location=friends_tab,Erica Jayne Walsh : https://www.facebook.com/ericajayne?fref=pb&hc_location=friends_tab,Matthew Atabet Parrott : https://www.facebook.com/matthewatabet?fref=pb&hc_location=friends_tab,Janna Reeves : https://www.facebook.com/Janannigans?fref=pb&hc_location=friends_tab,Ajay Bam : https://www.facebook.com/ajaybam?fref=pb&hc_location=friends_tab,Luke Johnson : https://www.facebook.com/profile.php?id=688401322&fref=pb&hc_location=friends_tab,Jorge Parrott : https://www.facebook.com/jorge.parrott?fref=pb&hc_location=friends_tab,Candace Noelle Parrott : https://www.facebook.com/candace.parrott?fref=pb&hc_location=friends_tab,Mizue Horiuchi : https://www.facebook.com/mizue.horiuchi.5?fref=pb&hc_location=friends_tab,Lucky Sandhu : https://www.facebook.com/lucky.s.sandhu?fref=pb&hc_location=friends_tab,Jonathan Parrott : https://www.facebook.com/parrottart?fref=pb&hc_location=friends_tab,Tootie Tatum : https://www.facebook.com/tootietatum?fref=pb&hc_location=friends_tab,Chris Sampson : https://www.facebook.com/chris.sampson.566?fref=pb&hc_location=friends_tab,Anna Marie Parrott : https://www.facebook.com/annainthetemple?fref=pb&hc_location=friends_tab,Sebastian Bariani : https://www.facebook.com/sebastian.bariani?fref=pb&hc_location=friends_tab,Daniel Dus : https://www.facebook.com/danielrdus?fref=pb&hc_location=friends_tab,,,,,,
